"obs_number","model","fitted","deviance_residual","pearson_residual","std_deviance_resid","std_pearson_resid","leverage","cooks_d"
36,"Logit Loss at 6h | Ex-ante",0.14265602101665,-0.150107387637661,-0.141915752816044,-0.150421984609939,-0.142213181655871,0.0041784848724431,0.0000328682126948969
37,"Logit Loss at 6h | Ex-ante",0.138216121696568,-0.269076951745823,-0.240465679569162,-0.269606008785686,-0.240938481344995,0.00392081726169417,0.0000885022127383626
38,"Logit Loss at 6h | Ex-ante",0.171878550552323,-0.0425560724896128,-0.0420212225718789,-0.0427586307573457,-0.0422212350625583,0.00945205586376371,0.00000658827470652057
39,"Logit Loss at 6h | Ex-ante",0.111990103839846,-0.382698903612028,-0.309461804490899,-0.384256658018732,-0.310721451396345,0.00809145060128944,0.000305039641153451
40,"Logit Loss at 6h | Ex-ante",0.143136504850934,-0.527867138867761,-0.400076251941289,-0.529167195717353,-0.401061579182554,0.00490755992297982,0.000307243962483046
41,"Logit Loss at 6h | Ex-ante",0.116912085361839,-0.360114586838389,-0.298420355605148,-0.361549805324825,-0.299609694850896,0.0079234994630753,0.000277678752101722
42,"Logit Loss at 6h | Ex-ante",0.156895189358982,-0.532231562113221,-0.412896330191375,-0.534584318443707,-0.414721559140284,0.00878282021196609,0.000590251978240761
43,"Logit Loss at 6h | Ex-ante",0.151147553061643,0.553818354783859,0.633953406632865,0.554788244008354,0.635063634512844,0.00349337408437292,0.000547593704559882
44,"Logit Loss at 6h | Ex-ante",0.159074410043272,-0.0618485273940196,-0.0606279842636257,-0.0621759300289068,-0.0609489258063298,0.0105037632804344,0.0000152729153450183
45,"Logit Loss at 6h | Ex-ante",0.135513604345549,-0.440328097996206,-0.353852606514608,-0.441391828415473,-0.354707432230249,0.00481408392497464,0.000235726857617315
46,"Logit Loss at 6h | Ex-ante",0.119205231752355,-0.380346977669017,-0.311638669632595,-0.382332397696548,-0.313265430701747,0.0103588656349416,0.00039784917383401
47,"Logit Loss at 6h | Ex-ante",0.124282239913954,0.9512220421497,1.19464643426275,0.953834768087928,1.19792777509328,0.00547085860378071,0.00305744251589187
48,"Logit Loss at 6h | Ex-ante",0.154157835068875,0.875930488890536,1.04885678170975,0.879078026918121,1.05262570703863,0.0071481780978271,0.00308971147386959
